"020","人口","100","総数","13000","東京都","1970000000","1970年","人","11408071"
"020","人口","100","総数","13000","東京都","1975000000","1975年","人","11673554"
"020","人口","100","総数","13000","東京都","1980000000","1980年","人","11618281"
"020","人口","100","総数","13000","東京都","1985000000","1985年","人","11829363"
"020","人口","100","総数","13000","東京都","1990000000","1990年","人","11855563"
"020","人口","100","総数","13000","東京都","1995000000","1995年","人","11773605"
"020","人口","100","総数","13000","東京都","2000000000","2000年","人","12064101"
"020","人口","100","総数","13000","東京都","2005000000","2005年","人","12576601"
"020","人口","100","総数","13000","東京都","2010000000","2010年","人","13159388"
"020","人口","100","総数","13000","東京都","2015000000","2015年","人","13515271"
"020","人口","100","総数","13000","東京都","2020000000","2020年","人","14047594"
"020","人口","100","総数","14000","神奈川県","1920000000","1920年","人","1323390"
"020","人口","100","総数","14000","神奈川県","1925000000","1925年","人","1416792"
"020","人口","100","総数","14000","神奈川県","1930000000","1930年","人","1619606"
"020","人口","100","総数","14000","神奈川県","1935000000","1935年","人","1840005"
"020","人口","100","総数","14000","神奈川県","1940000000","1940年","人","2188974"
"020","人口","100","総数","14000","神奈川県","1945000000","1945年","人","1865667"
"020","人口","100","総数","14000","神奈川県","1950000000","1950年","人","2487665"
"020","人口","100","総数","14000","神奈川県","1955000000","1955年","人","2919497"
"020","人口","100","総数","14000","神奈川県","1960000000","1960年","人","3443176"
"020","人口","100","総数","14000","神奈川県","1965000000","1965年","人","4430743"
"020","人口","100","総数","14000","神奈川県","1970000000","1970年","人","5472247"
"020","人口","100","総数","14000","神奈川県","1975000000","1975年","人","6397748"
"020","人口","100","総数","14000","神奈川県","1980000000","1980年","人","6924348"
"020","人口","100","総数","14000","神奈川県","1985000000","1985年","人","7431974"
"020","人口","100","総数","14000","神奈川県","1990000000","1990年","人","7980391"
"020","人口","100","総数","14000","神奈川県","1995000000","1995年","人","8245900"
"020","人口","100","総数","14000","神奈川県","2000000000","2000年","人","8489974"
"020","人口","100","総数","14000","神奈川県","2005000000","2005年","人","8791597"
"020","人口","100","総数","14000","神奈川県","2010000000","2010年","人","9048331"
"020","人口","100","総数","14000","神奈川県","2015000000","2015年","人","9126214"
"020","人口","100","総数","14000","神奈川県","2020000000","2020年","人","9237337"
"020","人口","100","総数","15000","新潟県","1920000000","1920年","人","1776474"
"020","人口","100","総数","15000","新潟県","1925000000","1925年","人","1849807"
"020","人口","100","総数","15000","新潟県","1930000000","1930年","人","1933326"
"020","人口","100","総数","15000","新潟県","1935000000","1935年","人","1995777"
"020","人口","100","総数","15000","新潟県","1940000000","1940年","人","2064402"
"020","人口","100","総数","15000","新潟県","1945000000","1945年","人","2389653"
"020","人口","100","総数","15000","新潟県","1950000000","1950年","人","2460997"
"020","人口","100","総数","15000","新潟県","1955000000","1955年","人","2473492"
"020","人口","100","総数","15000","新潟県","1960000000","1960年","人","2442037"
"020","人口","100","総数","15000","新潟県","1965000000","1965年","人","2398931"
"020","人口","100","総数","15000","新潟県","1970000000","1970年","人","2360982"
"020","人口","100","総数","15000","新潟県","1975000000","1975年","人","2391938"
"020","人口","100","総数","15000","新潟県","1980000000","1980年","人","2451357"
"020","人口","100","総数","15000","新潟県","1985000000","1985年","人","2478470"
"020","人口","100","総数","15000","新潟県","1990000000","1990年","人","2474583"
"020","人口","100","総数","15000","新潟県","1995000000","1995年","人","2488364"
"020","人口","100","総数","15000","新潟県","2000000000","2000年","人","2475733"
"020","人口","100","総数","15000","新潟県","2005000000","2005年","人","2431459"
"020","人口","100","総数","15000","新潟県","2010000000","2010年","人","2374450"
"020","人口","100","総数","15000","新潟県","2015000000","2015年","人","2304264"
"020","人口","100","総数","15000","新潟県","2020000000","2020年","人","2201272"
"020","人口","100","総数","16000","富山県","1920000000","1920年","人","724276"
"020","人口","100","総数","16000","富山県","1925000000","1925年","人","749243"
"020","人口","100","総数","16000","富山県","1930000000","1930年","人","778953"
"020","人口","100","総数","16000","富山県","1935000000","1935年","人","798890"
"020","人口","100","総数","16000","富山県","1940000000","1940年","人","822569"
"020","人口","100","総数","16000","富山県","1945000000","1945年","人","953834"
"020","人口","100","総数","16000","富山県","1950000000","1950年","人","1008790"
"020","人口","100","総数","16000","富山県","1955000000","1955年","人","1021121"
"020","人口","100","総数","16000","富山県","1960000000","1960年","人","1032614"
"020","人口","100","総数","16000","富山県","1965000000","1965年","人","1025465"
"020","人口","100","総数","16000","富山県","1970000000","1970年","人","1029695"
"020","人口","100","総数","16000","富山県","1975000000","1975年","人","1070791"
"020","人口","100","総数","16000","富山県","1980000000","1980年","人","1103459"
"020","人口","100","総数","16000","富山県","1985000000","1985年","人","1118369"
"020","人口","100","総数","16000","富山県","1990000000","1990年","人","1120161"
"020","人口","100","総数","16000","富山県","1995000000","1995年","人","1123125"
"020","人口","100","総数","16000","富山県","2000000000","2000年","人","1120851"
"020","人口","100","総数","16000","富山県","2005000000","2005年","人","1111729"
"020","人口","100","総数","16000","富山県","2010000000","2010年","人","1093247"
"020","人口","100","総数","16000","富山県","2015000000","2015年","人","1066328"
"020","人口","100","総数","16000","富山県","2020000000","2020年","人","1034814"
